2024ygg 0.04 49.4141749969 28.0263427469
filter ATgr
60694.307904 20.492 0.549
60694.322083 -19.533 0.149
60694.328485 21.082 0.971
filter ATri
60682.335391 20.758 0.7
60690.373668 20.004 0.753
60690.38432 -19.989 0.843
60691.376877 19.739 0.382
60691.380126 19.892 0.466
60692.314746 20.329 0.806
60692.357324 20.296 0.564
60693.28766 20.72 0.669
60695.308497 20.621 0.494
60695.3099 20.815 0.697
60695.315069 20.571 0.58
60695.318797 20.422 0.459
60696.294757 20.713 0.515
60696.321398 20.767 0.726
60699.319836 20.273 0.374
60699.33169 20.765 0.804
60700.390302 19.793 0.422
60700.3936 20.197 0.505
60700.41095 19.831 0.592
60703.32694 20.91 0.78
60703.33065 20.204 0.348
60703.335759 20.205 0.413
60703.345923 20.144 0.425
60704.293687 19.954 0.347
60704.299244 20.306 0.431
60704.30922 17.113 0.025
60708.241894 20.77 0.738
60708.24558 20.909 0.77
60708.257963 20.732 0.729
60708.263487 19.975 0.316
60709.2633 20.744 0.624
60709.269689 20.315 0.454
60710.234895 20.009 0.469
60710.25303 20.142 0.529
60711.215715 18.659 0.483
