2020qkw 0.075 240.00764586 37.82481586
filter ATgr
60709.583495 -20.595 0.589
60710.593693 -21.105 0.899
60710.600684 20.268 0.386
filter ATri
60684.629172 20.802 0.669
60687.657334 20.297 0.839
60687.662867 19.437 0.572
60687.668391 -19.814 0.718
60690.602889 20.076 0.652
60690.606107 19.557 0.408
60690.622344 -19.764 0.515
60691.590308 19.504 0.417
60691.593193 -20.068 0.638
60691.643909 20.583 0.759
60691.654764 20.694 0.938
60691.659948 19.775 0.339
60691.671101 20.228 0.878
60692.603703 20.662 0.954
60693.587095 -19.943 0.451
60695.649639 20.793 0.806
60697.577596 20.936 0.967
60699.659243 20.595 0.571
60699.664333 21.001 0.929
60704.613452 20.012 0.672
60708.581147 20.455 0.571
60708.590008 20.723 0.704
60712.621913 21.28 0.811
60712.641623 20.631 0.49
