2020nva 0.05 41.52725 37.972539
filter ATgr
60695.312905 20.511 0.526
60695.335446 21.011 0.837
60695.400853 20.509 0.644
60699.323935 20.847 0.644
filter ATri
60687.315946 19.542 0.706
60687.32199 18.797 0.451
60687.340517 -14.5 0.266
60687.344589 19.329 0.616
60691.364435 20.717 0.98
60691.368115 -20.525 0.868
60692.418959 -20.335 0.809
60693.382126 19.8 0.495
60693.387935 20.502 0.862
60694.389706 -19.556 0.419
60696.413887 18.782 0.131
60696.417363 -20.085 0.462
60696.417825 20.4 0.54
60700.394518 -20.42 0.599
60704.330333 -20.742 0.908
60708.237725 20.777 0.662
60709.248048 20.277 0.553
60709.267878 21.112 0.914
60710.252578 20.286 0.601
60710.259765 -20.984 0.895
60710.266419 18.097 0.084
