2020euz None 135.949083 29.159261
filter ATgr
60700.432411 18.648 0.865
60703.226406 -20.207 0.43
60703.300381 20.41 0.557
60703.31374 20.715 0.67
60704.462391 21.076 0.791
60704.465559 -21.144 0.827
60708.451868 -20.707 0.597
60708.461424 -20.707 0.588
60711.225565 21.255 0.847
filter ATri
60684.478755 -19.496 0.276
60684.481559 -18.937 0.163
60684.484723 -19.619 0.328
60684.495213 -18.429 0.169
60684.954529 -19.424 0.219
60684.958676 -18.772 0.159
60684.971321 -19.793 0.355
60684.976734 -19.173 0.197
60687.221846 -18.212 0.55
60687.239386 -18.434 0.793
60693.018446 -19.359 0.323
60693.024663 -19.362 0.375
60693.059881 -19.431 0.433
60694.510176 -19.107 0.161
60694.513401 -19.325 0.193
60694.520174 -19.15 0.16
60694.53291 -18.981 0.151
60695.267301 -19.506 0.308
60695.270475 -19.128 0.202
60695.278665 -19.609 0.295
60695.291354 -20.128 0.624
60696.475646 -18.782 0.354
60696.484666 -19.453 0.469
60698.478428 -19.343 0.142
60698.481645 -18.928 0.085
60698.488099 -19.079 0.137
60698.498553 -19.358 0.145
60699.269404 -19.524 0.181
60699.272576 -19.422 0.216
60699.27802 -19.647 0.238
60699.313322 -19.324 0.164
60701.016494 -19.235 0.125
60701.024707 -19.289 0.143
60701.052686 -19.226 0.14
60701.059492 -20.028 0.34
60704.973617 -19.242 0.156
60704.977241 -19.622 0.217
60704.982698 -19.673 0.191
60705.01156 -19.124 0.111
60708.91349 -19.397 0.166
60708.916654 -19.603 0.212
60708.937905 -19.248 0.135
60708.945914 -19.858 0.218
60712.453181 -19.873 0.348
60712.458182 -19.408 0.232
60712.490205 -18.962 0.114
60712.496271 -19.105 0.151
