2021adlt 0.021 69.7993796664 6.37348442452
filter ATgr
60696.37012 -19.73 0.775
60696.385714 19.512 0.508
60699.086463 -20.164 0.419
60700.323519 -17.467 0.554
60700.326757 -18.833 0.981
60703.084185 -20.827 0.711
60703.101145 -20.373 0.462
60704.3538 -17.124 0.74
60704.374324 -18.789 0.309
60707.102973 -20.647 0.535
60708.310616 20.557 0.887
60708.322074 -20.316 0.603
60708.328959 -20.038 0.383
filter ATri
60684.332138 19.436 0.326
60684.341304 -19.781 0.503
60684.351571 19.14 0.738
60688.467023 18.963 0.432
60688.875072 19.293 0.537
60690.420994 20.318 0.73
60690.433982 20.208 0.605
60690.452222 -20.514 0.971
60691.176688 19.55 0.828
60691.185764 18.68 0.518
60692.246833 16.704 0.7
60692.287763 19.441 0.226
60692.905423 19.989 0.521
60692.926827 19.323 0.36
60692.941697 19.886 0.608
60694.39574 20.388 0.591
60694.43309 -20.693 0.77
60695.152591 -19.414 0.302
60695.158032 20.03 0.494
60695.168007 20.248 0.63
60696.878792 20.158 0.527
60698.345469 20.669 0.588
60700.838042 20.615 0.687
60700.841205 20.178 0.432
60704.859664 20.723 0.92
60708.807902 -20.654 0.777
60711.103585 19.807 0.882
60712.308162 -19.755 0.732
60712.317906 20.097 0.855
