ATLAS2021agey -99999 -99999 -99999
filter ATgr
60695.069488 21.262 0.939
60695.075461 20.59 0.568
60695.088858 -21.008 0.835
60696.251949 20.475 0.536
60696.265219 19.911 0.366
60696.272518 19.895 0.382
60698.058432 19.416 0.223
60698.072339 20.556 0.687
60698.078239 20.478 0.537
60701.032323 20.447 0.89
60701.051899 -20.996 0.847
60705.030045 20.427 0.995
60705.033203 19.681 0.363
60705.038631 20.852 0.89
60705.049601 20.394 0.492
filter ATri
60684.247578 -19.418 0.336
60684.253061 20.069 0.598
60684.264086 20.065 0.701
60684.267292 -19.28 0.236
60685.152274 -19.79 0.865
60685.159895 -19.884 0.902
60686.828957 -19.862 0.673
60686.83214 19.426 0.393
60686.8506 19.713 0.569
60688.800173 -19.741 0.494
60688.803357 19.708 0.606
60688.817421 19.893 0.64
60688.825125 20.198 0.938
60690.089638 18.954 0.332
60690.107379 19.656 0.566
60690.841291 -19.581 0.479
60690.850035 19.88 0.759
60690.860205 -19.491 0.489
60691.785469 -20.075 0.63
60691.788625 -19.679 0.31
60691.806807 19.586 0.185
60693.039427 -20.379 0.719
60693.048077 19.603 0.308
60693.062013 -20.749 0.806
60694.282409 20.687 0.691
60694.292523 20.015 0.404
60694.303205 20.674 0.727
60698.829623 20.64 0.832
60699.790533 20.627 0.765
60703.779676 19.564 0.543
60703.799151 19.93 0.417
60709.029356 19.917 0.76
60709.032517 19.697 0.519
60710.052732 -19.763 0.522
60710.790165 19.994 0.724
60710.798885 18.989 0.298
60712.214315 19.098 0.59
60712.222953 -19.593 0.422
