2020zbg 0.104 44.0070125 -35.2659725
filter ATgr
60694.088309 21.375 0.973
60694.102591 -20.75 0.482
60701.081085 -20.895 0.6
60701.084428 -21.016 0.74
60702.074108 -20.718 0.576
60702.082786 20.589 0.515
60702.083687 21.294 0.915
60702.093329 -21.007 0.705
60705.080527 -20.504 0.525
60706.072568 -21.053 0.838
filter ATri
60686.095783 -20.077 0.853
60686.839121 -19.512 0.428
60687.843562 20.157 0.871
60687.876736 -20.394 0.956
60689.109989 19.945 0.932
60689.11337 -19.136 0.37
60690.082658 -18.887 0.613
60690.091443 -19.877 0.79
60690.09419 -19.138 0.514
60690.830729 -19.571 0.605
60693.068853 20.568 0.587
60693.074901 -19.96 0.358
60693.078164 -21.082 0.931
60694.826682 -19.893 0.333
60694.829845 20.41 0.527
60694.847047 20.971 0.923
60695.820486 -20.864 0.707
60695.83422 20.887 0.864
60698.821357 -20.249 0.4
60698.837429 20.772 0.78
60699.801874 21.037 0.716
60703.795059 20.198 0.419
60707.778747 19.641 0.573
60709.060713 -20.393 0.852
60710.05639 20.223 0.636
60710.064893 20.402 0.671
60710.828809 20.273 0.8
60711.818723 -19.698 0.36
60711.82879 20.504 0.902
