2024mzy 0.07 352.2375 19.053181
filter ATgr
60694.229004 -20.04 0.489
60694.232701 -20.588 0.832
60694.249292 20.577 0.849
60697.238437 -20.094 0.537
filter ATri
60682.242428 20.127 0.463
60684.227171 20.518 0.9
60684.245666 20.132 0.681
60686.218666 20.197 0.805
60686.227425 18.794 0.447
60686.237461 19.996 0.554
60689.236334 19.626 0.587
60689.239507 -19.627 0.618
60689.257902 19.419 0.535
60690.22719 20.202 0.512
60690.23043 -19.69 0.339
60692.230772 20.544 0.606
60692.251281 -19.9 0.962
60693.221377 -20.596 0.64
60693.231559 -20.26 0.504
60695.218272 -20.582 0.834
60696.221897 20.887 0.887
60696.235837 19.633 0.279
60699.22195 -20.81 0.99
60704.217078 19.988 0.869
