2021bjw 0.051646 191.114292 -6.531311
filter ATgr
60685.102775 -20.856 0.901
60700.550176 -20.805 0.737
60700.569395 -21.197 0.919
60703.245196 -20.188 0.598
60703.292869 -20.716 0.757
60703.296052 20.584 0.703
60704.511042 20.035 0.67
60707.226446 20.053 0.383
60708.56229 20.79 0.608
60708.566358 -20.752 0.485
60711.315232 -21.025 0.713
60712.566639 -20.148 0.375
filter ATri
60687.332105 -20.474 0.727
60689.028452 19.505 0.507
60689.056146 20.053 0.775
60690.534306 -20.425 0.814
60691.318207 -19.969 0.609
60691.321833 19.614 0.667
60691.330912 19.855 0.557
60696.594472 20.246 0.799
60696.62059 19.515 0.371
60696.639162 20.105 0.479
60696.672418 -20.115 0.881
60698.626753 -16.376 0.976
60699.253606 20.009 0.408
60709.075087 -20.721 0.583
60709.106137 20.757 0.686
