2021acck 0.044 354.055792 9.688061
filter ATgr
60700.215773 -14.127 0.623
filter ATri
60684.21787 20.385 0.589
60684.221976 -19.384 0.276
60684.2275 -20.176 0.615
60684.23877 19.889 0.451
60684.241664 19.449 0.295
60684.262867 20.461 0.924
60684.269329 19.483 0.479
60685.269023 19.781 0.55
60689.255616 18.514 0.282
60690.212832 20.162 0.656
60690.21971 19.198 0.249
60690.223382 -20.796 0.961
60690.237674 19.437 0.389
60690.268407 19.03 0.248
60690.27665 19.276 0.448
60694.224365 19.103 0.197
60694.238263 19.005 0.152
60694.244745 19.649 0.296
60694.246131 20.088 0.406
