2020abli 0.078 95.4789225 -29.54897
filter ATgr
60697.053485 -21.284 0.901
60698.157833 21.228 0.885
60698.168098 21.072 0.596
60698.185495 -20.06 0.506
60701.148295 -21.537 0.95
60701.151512 20.866 0.57
60701.15995 21.026 0.701
60701.170136 21.18 0.865
60702.156724 -21.102 0.654
60702.17538 20.535 0.382
60705.131098 -20.93 0.761
60705.135244 20.762 0.477
60705.1404 20.712 0.6
60709.150147 -20.485 0.507
60710.129004 -21.057 0.914
60710.140281 -21.249 0.778
60710.14531 -20.615 0.686
60710.158146 21.118 0.873
filter ATri
60685.17915 -20.308 0.687
60686.944188 -19.458 0.364
60689.1742 19.132 0.602
60689.177176 -19.79 0.96
60689.182368 -19.711 0.635
60689.193924 -19.772 0.843
60690.180967 19.669 0.69
60690.908246 19.443 0.415
60690.919082 20.394 0.948
60693.171769 -20.409 0.713
60693.177202 -20.539 0.795
60694.184244 20.458 0.628
60694.933239 -21.105 0.977
60694.968516 -20.471 0.636
60698.891952 20.923 0.745
60698.89516 20.745 0.63
60698.901981 20.464 0.413
60698.913634 21.008 0.798
60699.900289 20.822 0.742
60699.905766 -21.07 0.634
60703.881561 20.212 0.422
60706.871874 20.795 0.774
60706.882396 20.569 0.541
60707.843944 20.7 0.595
60707.84713 21.209 0.917
60710.872187 -19.943 0.463
60710.880093 19.984 0.482
60710.88333 20.729 0.94
60710.890182 20.694 0.939
60711.875496 18.368 0.982
60711.879109 17.513 0.993
