ATLAS2024acnp -99999 -99999 -99999
filter ATgr
60709.461568 18.782 0.09
60709.463378 18.762 0.094
60709.466996 18.891 0.095
60709.475633 18.941 0.089
60710.44479 18.994 0.104
60710.450844 19.028 0.12
60710.453593 18.927 0.1
60710.46349 19.161 0.126
filter ATri
60682.526821 17.594 0.047
60682.528641 17.562 0.038
60682.531813 17.572 0.04
60682.537153 17.555 0.046
60684.497905 17.618 0.041
60684.519587 17.594 0.039
60684.536594 17.495 0.033
60684.538427 17.602 0.037
60686.535345 17.632 0.059
60686.539204 17.746 0.06
60686.542524 17.81 0.074
60686.551477 17.553 0.064
60689.664905 17.784 0.131
60689.667003 17.728 0.114
60689.669307 17.653 0.108
60689.671609 17.455 0.092
60689.673912 17.597 0.133
60693.453437 18.075 0.1
60693.45667 17.958 0.089
60693.462314 17.63 0.07
60693.468814 17.972 0.074
60694.523068 17.967 0.065
60694.525818 17.935 0.064
60694.528994 17.962 0.074
60694.534347 17.992 0.075
60695.512317 17.924 0.06
60695.527008 18.063 0.061
60695.52934 18.037 0.069
60695.552443 18.077 0.071
60696.511251 17.784 0.262
60696.534461 17.945 0.086
60696.537214 18.15 0.127
60696.54 18.085 0.072
60697.371251 18.076 0.067
60697.379014 18.168 0.071
60697.379174 18.161 0.065
60697.387627 18.235 0.092
60699.520789 18.331 0.069
60699.523557 18.296 0.063
60699.545865 18.246 0.06
60699.559537 18.291 0.07
60700.559838 18.367 0.064
60700.563141 18.46 0.061
60700.569716 18.301 0.064
60700.601759 18.381 0.06
60704.505944 18.015 0.32
60704.508714 18.636 0.649
60708.484457 18.667 0.1
60708.496659 18.621 0.085
60708.498949 18.76 0.093
60708.501699 18.648 0.087
60710.419204 18.831 0.114
60710.635534 18.53 0.088
60711.387181 18.693 0.126
60711.392453 18.786 0.129
60711.403183 18.853 0.121
60711.406747 18.934 0.154
