2020yzv 0.073 50.3620393492 3.60652430232
filter ATgr
60695.120319 -21.06 0.733
60695.136783 -20.191 0.486
60696.344835 -12.336 0.197
60699.047338 20.469 0.408
60699.057326 -20.48 0.415
60700.301671 -18.923 0.319
60700.305774 0.0 0.0
60700.324886 18.135 0.345
60703.039993 21.009 0.874
60703.060925 21.042 0.616
60704.347444 -18.295 0.9
60707.037489 20.581 0.693
60707.060253 20.305 0.509
60708.268924 -19.743 0.412
60708.271193 -20.883 0.9
filter ATri
60687.074266 17.858 0.592
60687.077428 18.831 0.975
60687.090795 18.884 0.348
60690.342813 -20.167 0.531
60690.348811 -20.362 0.755
60690.367304 20.074 0.502
60692.220813 -19.915 0.502
60692.229937 19.987 0.647
60692.860983 20.441 0.84
60698.311854 20.19 0.398
60700.810829 -20.077 0.485
60704.801168 20.001 0.452
60704.804331 -20.415 0.701
60704.815659 -20.305 0.707
60712.264497 -19.443 0.453
