2024qwp 0.075 5.12843321752 -28.64418035
filter ATgr
60694.039171 -20.7 0.843
60694.042384 20.339 0.54
60694.047916 20.653 0.465
60694.058054 20.617 0.53
60698.036867 19.999 0.649
60698.061617 20.372 0.44
60702.045158 -20.543 0.688
60702.048345 20.661 0.673
60706.059985 20.487 0.621
60706.06294 -20.573 0.661
filter ATri
60682.046119 19.783 0.67
60682.05125 -19.795 0.515
60682.061067 20.151 0.922
60682.793 19.633 0.507
60682.797116 -20.09 0.694
60682.802992 20.059 0.653
60682.814564 19.66 0.465
60683.806606 20.194 0.654
60686.79567 19.287 0.36
60686.801109 19.65 0.517
60687.791857 -19.465 0.668
60687.800986 -19.749 0.549
60687.81291 19.544 0.535
60689.067231 19.721 0.932
60690.040636 -19.712 0.772
60690.043877 20.375 0.948
60690.049373 -20.273 0.951
60690.798898 19.843 0.583
60690.810421 19.595 0.513
60695.794479 20.278 0.718
60698.782825 19.388 0.694
60698.785992 -19.847 0.844
