2024pol 0.079 0.617208 12.739531
filter ATgr
60696.225488 20.55 0.623
60696.235527 20.638 0.722
filter ATri
60682.21731 -20.134 0.701
60682.2454 20.425 0.917
60684.227046 -20.334 0.743
60684.230239 -19.755 0.401
60684.240142 -20.149 0.539
60684.240275 -20.259 0.799
60684.243346 -20.585 0.89
60684.263329 19.718 0.43
60685.27038 -19.959 0.535
60685.285556 20.006 0.596
60689.240412 19.144 0.345
60690.269312 20.489 0.994
60690.272534 -19.042 0.303
60692.243278 19.385 0.932
60692.26388 -18.474 0.315
60692.275336 20.252 0.524
60694.239634 20.54 0.547
60694.248444 20.386 0.535
