ATLAS2021adv -99999 -99999 -99999
filter ATgr
60694.091533 -21.338 0.89
60694.094764 20.486 0.462
60701.052846 20.57 0.442
60701.056492 20.726 0.474
60701.061987 -21.01 0.709
60701.073585 -21.318 0.833
60702.093329 20.939 0.585
60702.107277 -20.908 0.6
60705.063145 21.265 0.969
60706.072568 -20.035 0.321
60706.091411 -20.473 0.52
60706.099732 20.423 0.431
filter ATri
60685.118907 19.136 0.327
60686.099871 -19.988 0.495
60686.106742 -20.136 0.549
60686.846478 20.142 0.676
60686.852413 -20.267 0.821
60686.886107 20.424 0.829
60687.848669 19.743 0.615
60689.114723 -20.296 0.884
60689.127981 19.862 0.618
60689.13449 -19.612 0.554
60690.830729 -20.601 0.741
60691.82737 20.12 0.366
60694.828943 -20.9 0.808
60694.834073 -21.068 0.954
60695.831027 20.899 0.784
60698.841653 20.952 0.829
60699.81148 -21.108 0.636
60703.80007 20.455 0.519
60703.821076 -20.882 0.868
60706.782588 20.048 0.652
60706.803173 19.78 0.37
60707.788776 20.469 0.468
60710.066315 -20.561 0.562
60710.069179 -20.588 0.478
60710.087397 -20.99 0.984
60710.809361 -20.749 0.692
60710.81308 -21.019 0.989
60710.823228 -20.488 0.701
60711.812743 -20.542 0.871
