ATLAS2020hfk -99999 -99999 -99999
filter ATgr
60700.571355 20.887 0.743
60700.57693 20.417 0.5
60700.580863 20.897 0.741
60703.345422 20.985 0.785
60703.37113 -20.627 0.562
60707.315311 19.896 0.292
60707.318518 -20.181 0.348
60707.340619 19.955 0.31
60707.384409 19.644 0.427
60708.612545 20.93 0.72
60708.614391 -20.784 0.534
60708.640569 20.01 0.311
60711.364496 20.247 0.379
60711.383623 19.497 0.266
60712.516056 -21.017 0.636
60712.51884 20.768 0.632
filter ATri
60684.615248 -20.865 0.836
60684.61844 -18.276 0.311
60684.623916 -17.353 0.256
60684.636183 19.888 0.433
60690.574726 -20.075 0.738
60690.595937 19.683 0.313
60690.598721 20.07 0.621
60690.604252 -20.559 0.768
60690.614936 19.504 0.342
60693.045682 -19.561 0.931
60693.048854 -18.589 0.322
60693.049305 -19.247 0.669
60693.070057 -18.932 0.454
60694.581245 20.554 0.902
60694.601843 20.591 0.954
60695.30691 -19.102 0.421
60695.313738 19.928 0.872
60695.326156 19.427 0.617
60696.511575 18.915 0.647
60696.543357 -19.75 0.906
60696.671444 -20.12 0.553
60698.582712 19.477 0.399
60699.310405 19.592 0.237
60699.339404 -20.339 0.388
60699.349895 -20.728 0.739
60699.356285 -20.982 0.837
60701.071401 19.926 0.417
60701.07864 20.316 0.622
60701.093429 -19.078 0.211
60705.084251 -20.993 0.731
60705.097293 20.168 0.415
60705.098645 20.952 0.875
60709.101893 -20.47 0.467
60709.115731 19.828 0.302
