2020jit 0.04 353.928458 47.2529
filter ATgr
60695.211157 20.534 0.961
60695.214358 -19.804 0.405
60695.234025 -21.473 0.97
60699.225704 19.972 0.444
60699.237742 20.745 0.792
filter ATri
60685.239718 19.507 0.458
60685.242964 -19.88 0.802
60685.249015 -18.908 0.665
60685.266282 -19.432 0.641
60687.273483 19.615 0.548
60687.279931 19.862 0.763
60691.226038 -20.506 0.631
60691.2349 -21.041 0.819
60693.2617 -20.245 0.43
60693.298037 -19.994 0.391
60697.234581 20.949 0.763
60705.221944 -16.285 0.758
60705.24429 -16.782 0.715
60709.237844 20.25 0.577
