ATLAS2020acaa -99999 -99999 -99999
filter ATgr
60697.036218 -20.382 0.559
60697.094846 21.125 0.739
60705.104489 20.714 0.66
60705.125386 20.634 0.667
filter ATri
60685.141157 20.12 0.889
60685.886586 19.911 0.545
60685.889384 20.585 0.912
60688.181292 18.512 0.557
60691.863306 -20.554 0.779
60691.866106 -19.977 0.375
60693.126627 20.794 0.788
60693.129394 20.684 0.858
60693.135347 20.607 0.846
60693.145373 -20.498 0.79
60695.878417 20.822 0.82
60697.859166 21.117 0.987
60697.868212 -21.036 0.906
60699.85127 20.265 0.319
60701.872407 20.826 0.874
60705.827417 20.709 0.569
60709.829765 21.366 0.963
60709.833006 -21.221 0.925
60709.848923 -20.726 0.541
60711.86214 19.811 0.654
60712.086086 -20.172 0.774
