2024ana 0.02005 194.594076974 27.9661508388
filter ATgr
60709.527951 -20.891 0.739
60710.496982 20.605 0.566
filter ATri
60682.582374 20.618 0.646
60684.5823 -21.098 0.949
60691.528778 19.994 0.519
60691.530617 20.21 0.687
60693.552707 -20.296 0.805
60693.557754 19.426 0.332
60694.577581 -20.501 0.876
60694.583042 -19.763 0.378
60695.568497 -20.859 0.944
60695.572223 -20.578 0.726
60696.556784 20.213 0.675
60696.559999 -19.76 0.247
60697.452933 -20.377 0.589
60699.55423 20.08 0.369
60699.556068 19.853 0.266
60699.572456 20.459 0.443
60700.580148 20.866 0.592
60700.615409 -21.038 0.634
60700.625317 21.015 0.658
60703.638566 -21.303 0.768
60708.532774 -20.292 0.416
60708.544783 19.234 0.114
60710.57108 19.57 0.264
60711.450019 19.58 0.314
