2019ycb 0.046 184.702667 5.737611
filter ATgr
60685.076004 -21.496 0.929
60685.080077 -21.147 0.875
60685.093709 -20.832 0.621
60700.539742 -20.76 0.55
60700.542466 20.768 0.46
60703.252624 -21.015 0.676
60704.495472 -21.064 0.873
60707.252541 -20.794 0.525
60708.550571 -20.981 0.582
60708.552857 -20.966 0.684
60708.560917 -20.273 0.278
60711.300274 -20.837 0.683
60711.305705 -20.732 0.605
filter ATri
60684.575162 -20.144 0.373
60689.027083 -19.987 0.876
60689.042569 -19.686 0.559
60689.046643 -19.677 0.692
60691.297287 19.574 0.982
60691.300914 19.633 0.871
60691.310959 -19.563 0.874
60696.540035 -20.118 0.81
60698.574675 -20.939 0.637
60698.580715 20.072 0.542
60698.602904 -20.546 0.81
60699.312243 -19.708 0.277
60701.04617 -20.457 0.425
60704.639746 -19.887 0.529
60704.64066 -19.688 0.432
60704.925333 20.201 0.677
60704.92856 -20.085 0.474
60704.939434 -20.39 0.601
60704.939884 20.108 0.43
60704.940335 -20.689 0.707
60704.940785 -20.356 0.568
60704.941236 -20.754 0.871
60704.943968 20.562 0.613
60709.047879 18.441 0.086
60709.068761 -20.266 0.45
60709.070564 -20.29 0.433
60709.075995 -20.139 0.397
60712.492632 17.002 0.659
