2020nia 0.095 226.922647206 32.0095965872
filter ATgr
60710.560408 -20.479 0.5
60710.566132 21.21 0.902
60710.576449 -21.265 0.934
60710.580729 -20.762 0.5
filter ATri
60684.622037 21.033 0.78
60684.626859 20.614 0.535
60686.541087 19.252 0.682
60686.56672 19.461 0.642
60690.610684 -19.672 0.459
60692.580279 20.454 0.747
60692.59523 20.684 0.945
60693.584767 -20.312 0.721
60693.595175 20.419 0.786
60694.59956 -20.493 0.902
60694.605946 20.644 0.858
60695.598512 -20.458 0.603
60695.606849 -20.157 0.422
60696.60378 20.13 0.706
60697.544132 20.873 0.915
60697.548404 20.977 0.879
60697.552892 20.53 0.645
60699.615044 20.784 0.614
60699.635899 20.588 0.556
60704.588192 -20.19 0.621
60708.576958 20.319 0.463
60708.595186 20.565 0.514
60710.533315 -20.837 0.921
60711.517668 20.947 0.869
60711.53208 15.262 0.006
60711.537779 -20.625 0.626
60712.471506 19.6 0.4
