2024mwf 0.04 253.944707249 26.144582987
filter ATgr
60709.617778 20.993 0.707
60709.638622 21.247 0.766
60710.609888 20.3 0.506
60710.624698 20.119 0.41
60710.62973 -20.866 0.635
filter ATri
60682.649624 19.973 0.42
60682.667916 -19.566 0.524
60690.636552 19.689 0.651
60690.642675 -20.128 0.848
60692.634881 20.048 0.631
60693.649953 19.821 0.462
60693.667175 19.961 0.556
60696.606918 -19.866 0.514
60696.609741 19.796 0.948
60696.61633 -19.674 0.583
60696.626187 -20.509 0.831
60697.646375 -20.575 0.899
60699.659656 20.269 0.503
60704.653825 18.684 0.493
60704.664153 -18.099 0.491
60708.634493 20.628 0.647
