2024axg 0.0335 187.779425849 -4.29811022627
filter ATgr
60685.097337 -20.739 0.487
60685.100518 -20.678 0.705
60685.102775 20.404 0.552
60700.540193 -20.76 0.584
60700.543373 -21.344 0.944
60703.238862 -20.945 0.881
60704.548671 -20.457 0.476
60704.55479 20.515 0.679
60707.165243 20.994 0.972
60707.168457 -20.761 0.938
60707.205747 -21.111 0.845
60708.553761 -21.271 0.847
60708.585553 20.121 0.406
60711.311606 20.701 0.881
60711.313425 19.625 0.308
60711.315232 -20.046 0.472
filter ATri
60683.353934 -20.475 0.668
60683.366802 20.303 0.918
60684.588263 20.699 0.474
60684.593688 19.639 0.421
60687.31877 -19.595 0.894
60689.024361 -20.048 0.77
60689.054781 19.921 0.637
60691.330912 19.815 0.641
60698.630959 18.978 0.469
60699.265531 -20.926 0.835
60699.311342 -20.51 0.671
60699.336157 -20.867 0.729
60701.034827 20.087 0.475
60701.038887 -20.59 0.652
60705.003257 21.294 0.975
60705.03538 21.286 0.964
60709.0342 -21.036 0.937
