2024kgh 0.06 349.4706952 22.761208800000002
filter ATgr
60697.21384 19.928 0.601
60697.214292 19.918 0.409
60697.225221 20.289 0.608
filter ATri
60682.243364 -20.357 0.659
60684.217443 19.853 0.453
60685.237468 -20.099 0.773
60685.240665 19.148 0.534
60685.246615 19.781 0.496
60689.223536 -19.515 0.494
60689.229483 -19.541 0.503
60690.223975 -20.111 0.597
60690.229525 20.507 0.832
60692.235412 18.987 0.381
60692.245171 -19.526 0.758
60693.233885 20.97 0.915
60695.238282 -20.908 0.926
60696.211675 19.588 0.536
60699.221031 -20.409 0.727
60704.212484 -18.319 0.433
60704.216616 19.286 0.61
60704.223085 19.786 0.476
