2024pmk 0.031 34.7127106772 -19.7114068321
filter ATgr
60694.069434 21.005 0.709
60694.078076 -20.147 0.264
60694.098048 -20.143 0.374
60697.148805 -20.401 0.611
60697.164749 -20.485 0.714
60701.037735 -19.913 0.394
60701.040924 -21.1 0.912
60702.070492 21.287 0.917
60702.073658 -21.177 0.874
60702.096564 -21.066 0.845
60705.035907 -19.793 0.263
60705.04456 -20.598 0.594
60706.051679 -21.317 0.923
filter ATri
60682.132068 20.36 0.784
60682.866153 20.469 0.907
60682.86942 -20.198 0.78
60686.083571 -19.795 0.55
60686.108691 -19.493 0.496
60686.111995 19.246 0.461
60686.113899 -19.366 0.412
60686.891169 19.962 0.818
60686.891621 19.694 0.616
60687.865263 -20.028 0.891
60689.12889 -19.516 0.632
60690.090993 18.987 0.355
60690.108288 -17.056 0.113
60691.794512 -19.997 0.31
60691.797696 20.227 0.473
60691.801327 -21.22 0.818
60691.807268 20.819 0.744
60691.82103 21.19 0.855
60693.047176 -19.789 0.491
60693.050344 -19.903 0.475
60693.053205 20.356 0.542
60693.060657 -19.735 0.415
60693.061108 20.11 0.345
60693.064266 -20.089 0.414
60693.067012 19.973 0.523
60693.084829 -20.542 0.728
60694.852057 -20.632 0.709
60694.860809 -20.482 0.586
60694.872787 -20.432 0.561
60695.866722 -20.07 0.488
60695.869527 -20.058 0.629
60695.882196 -20.077 0.593
60695.90174 -19.203 0.512
60698.834256 20.427 0.726
60698.845776 -20.634 0.747
60699.789628 20.239 0.554
60699.80645 19.868 0.318
60703.78554 20.142 0.571
60703.788724 20.298 0.475
60703.805524 -20.798 0.837
60709.041656 -20.743 0.893
60709.044825 20.514 0.706
60709.050111 20.741 0.968
60709.061631 20.388 0.619
60710.043771 -19.765 0.651
60710.049465 -20.106 0.927
60710.794686 -19.852 0.693
60710.800716 20.318 0.963
60710.802069 19.765 0.468
