2024rkc 0.021 198.356097389 27.7939888507
filter ATgr
60709.513103 20.182 0.378
60710.530081 20.686 0.621
filter ATri
60682.572268 20.638 0.707
60682.57777 21.059 0.835
60684.568819 21.08 0.962
60684.572036 21.088 0.798
60684.585129 20.754 0.632
60690.566243 -20.071 0.679
60690.570807 19.797 0.572
60691.536135 20.603 0.867
60691.559393 20.229 0.611
60692.538181 19.815 0.495
60693.55363 -20.626 0.983
60693.556398 -20.075 0.487
60693.562316 19.948 0.446
60694.571387 19.702 0.41
60694.583042 19.951 0.605
60695.565265 20.349 0.54
60695.572223 19.733 0.305
60696.53177 20.641 0.98
60696.559999 -20.485 0.828
60697.463403 20.136 0.42
60699.535124 20.908 0.86
60699.5606 20.915 0.755
60699.570167 20.027 0.364
60700.581066 21.125 0.802
60700.583825 20.354 0.464
60704.555346 20.904 0.725
60704.560922 20.679 0.693
60704.567024 21.002 0.777
60708.532774 20.463 0.497
60708.544783 20.336 0.427
60710.575882 21.107 0.866
60711.470541 20.901 0.703
60711.473327 20.907 0.782
60711.474931 20.771 0.638
