2020szr 0.02581 347.387917 15.659269
filter ATgr
60694.238688 -20.681 0.701
60697.223864 -20.255 0.616
filter ATri
60684.216981 20.128 0.507
60684.223475 20.526 0.849
60684.234129 19.968 0.686
60684.237393 19.992 0.562
60685.233808 -19.014 0.198
60685.246164 -19.921 0.58
60685.251676 19.866 0.548
60685.253031 -19.42 0.504
60688.224037 17.406 0.92
60690.221087 -19.928 0.446
60690.228931 -20.562 0.852
60692.230316 20.491 0.72
60692.236792 -17.408 0.479
60693.232496 20.537 0.727
60693.264965 20.873 0.982
60695.233606 -19.967 0.443
60696.213981 -20.219 0.898
