2021bja 0.034 208.701272162 -15.6373718305
filter ATgr
60701.334887 -20.509 0.459
60701.338084 20.832 0.707
60703.3536 -20.657 0.451
60703.36274 -21.253 0.965
60703.379756 20.02 0.43
60705.324837 -20.379 0.376
60709.314966 -20.802 0.602
60710.308344 20.88 0.658
60712.569367 20.998 0.72
60712.572547 -20.887 0.841
60712.594398 21.008 0.829
filter ATri
60684.622535 -19.691 0.804
60686.324894 -20.636 0.792
60686.330568 -19.473 0.199
60686.357611 -19.99 0.38
60689.088345 -19.7 0.51
60689.091526 20.037 0.664
60690.322878 19.002 0.331
60690.339461 19.983 0.879
60690.628323 -20.495 0.801
60691.059427 -19.301 0.462
60692.100138 20.132 0.686
60693.075508 -20.019 0.888
60693.327646 -18.713 0.252
60693.35701 19.68 0.446
60694.588602 20.659 0.904
60695.075868 -19.723 0.574
60698.332854 19.638 0.452
60699.088956 -20.36 0.628
60699.101629 -19.572 0.279
60707.9831 20.968 0.941
60707.988601 -19.734 0.292
60708.013343 -20.164 0.413
60710.93926 19.672 0.411
60710.947187 19.938 0.497
