2022ywc 0.058 50.5505136364 -42.8846709091
filter ATgr
60696.072033 24.354 15.5
60696.074964 -22.888 3.562
60696.080457 22.283 2.296
60696.095221 21.027 0.711
60697.100059 20.792 0.596
60697.10669 21.489 1.327
60697.109943 20.672 0.558
60697.132813 23.258 6.6
60700.052416 -21.264 1.089
60700.055638 -22.031 2.115
60700.061144 22.937 5.167
60700.071944 20.275 0.441
60704.067278 -21.075 0.736
60704.070114 -22.839 4.2
60704.075716 21.687 1.224
60704.094272 22.547 2.76
60708.067637 20.51 0.387
60708.077441 22.759 3.143
60708.080323 23.465 6.7
60708.098981 22.006 1.692
filter ATri
60685.815482 -22.569 5.091
60685.818783 20.984 1.309
60685.824115 -20.587 1.018
60685.834802 21.491 2.033
60688.147473 23.613 19.75
60688.15121 -25.095 98.0
60688.156847 -22.934 9.933
60688.176195 19.983 1.324
60692.217928 19.879 0.632
60692.223853 -20.36 1.248
60692.22708 19.574 0.624
60692.258855 -19.94 0.95
60693.821341 24.682 28.0
60693.82412 21.294 1.308
60693.829722 20.422 0.575
60693.839776 -21.967 1.805
60697.804278 20.995 0.757
60697.80751 21.82 1.673
60697.814916 21.189 1.119
60697.82633 23.967 14.667
60701.810264 -21.704 2.111
60701.814077 20.722 0.92
60701.820494 -21.131 1.385
60701.831173 -22.672 6.909
60705.799882 -23.452 8.4
60705.803107 24.206 15.4
60705.808617 23.229 7.385
60705.820136 -22.056 2.486
60709.783484 -23.354 8.833
60709.788633 20.958 0.955
60709.791829 21.143 1.063
60709.807537 20.352 0.503
60712.040416 20.187 0.562
60712.045438 -20.535 0.838
60712.048739 -22.203 4.147
