2024egm 0.06 183.251944737 53.422411845
filter ATri
60683.584645 -21.153 0.839
60687.452708 -19.596 0.774
60687.455496 19.115 0.542
60687.458217 -19.518 0.725
60691.511348 20.131 0.564
60691.530099 -20.214 0.674
60695.450877 -20.266 0.607
60695.471856 -20.47 0.824
60697.409502 -20.494 0.556
60697.409768 20.616 0.704
60697.422917 -20.509 0.614
60699.545227 -21.088 0.895
60709.518502 -20.307 0.452
60710.415519 -20.863 0.886
60710.41968 -19.863 0.316
60711.443161 20.895 0.833
