2024fsf 0.0746 96.734205 -63.10561
filter ATgr
60696.140886 -21.025 0.684
60704.139177 -21.108 0.855
60704.144871 -21.222 0.937
60704.162042 -21.502 0.955
60708.142279 -20.973 0.842
60708.151002 -20.407 0.478
60708.176864 20.671 0.571
filter ATri
60684.162511 20.506 0.825
60684.171227 -20.688 0.979
60684.206815 20.519 0.782
60688.242062 -19.441 0.963
60688.257412 19.651 0.762
60692.077233 -21.028 0.929
60692.079039 -20.57 0.468
60693.891317 19.636 0.397
60693.894556 -20.571 0.947
60693.901433 -20.418 0.765
60701.902831 -20.302 0.584
60701.915217 -20.828 0.841
60705.877056 20.922 0.859
60705.885343 20.913 0.823
60705.896295 -20.156 0.408
60709.880105 -20.892 0.73
60709.8865 -20.817 0.67
