2024sag 0.01 83.8700930252 -17.8009970936
filter ATgr
60697.045301 21.274 1.123
60697.047124 -21.748 1.302
60697.049873 20.133 0.343
60697.055302 21.429 1.255
60698.139451 25.826 62.0
60698.14222 21.971 1.5
60698.148134 -23.022 4.429
60698.15967 -22.366 2.76
60701.126629 22.052 2.062
60701.129811 25.1 33.5
60701.139184 20.524 0.448
60701.160883 21.392 1.274
60702.131115 22.281 1.667
60702.134346 23.321 4.867
60702.142807 21.648 1.06
60702.163392 23.549 6.25
60705.126125 20.432 0.43
60705.129291 -20.884 0.917
60705.135712 23.503 9.0
60705.152326 21.714 1.66
60706.125168 -21.774 1.2
60706.128846 21.232 0.84
60706.151332 21.885 1.561
60706.171005 21.478 1.079
60709.125505 21.11 0.703
60709.129176 20.801 0.563
60709.138967 -20.834 0.573
60709.165022 21.005 0.655
60710.131837 21.17 0.955
60710.13506 -23.413 7.5
60710.15987 22.526 3.684
60710.166419 -24.502 21.333
filter ATri
60685.155502 20.281 0.689
60685.158667 -21.799 2.618
60685.167693 -22.558 5.966
60685.186619 -20.785 1.088
60686.151831 20.664 1.286
60686.155 19.839 0.868
60686.160548 -22.852 8.895
60686.173659 21.75 4.059
60686.930944 -21.684 3.381
60686.934106 -21.443 3.082
60686.939548 20.523 1.163
60686.959361 23.001 12.385
60687.898497 21.36 3.191
60687.901295 19.271 0.445
60687.908543 21.409 3.4
60689.18045 -21.846 4.51
60689.18789 21.341 3.407
60689.191629 22.398 7.774
60689.213004 -23.509 22.833
60690.151155 20.707 1.58
60690.154374 20.257 1.029
60690.160785 20.32 0.903
60690.17177 20.355 0.926
60690.88893 21.328 2.442
60690.892104 20.25 0.917
60690.901877 23.92 25.0
60690.917198 -20.274 1.079
60691.883978 20.618 0.777
60691.88759 -22.423 4.958
60691.896076 22.7 4.684
60691.914552 20.793 1.076
60693.156711 -20.918 1.115
60693.159882 20.538 1.076
60693.176095 20.033 0.598
60693.195795 21.447 2.421
60694.196164 21.876 3.133
60694.229058 19.846 0.437
60694.231839 19.958 0.477
60694.23739 20.697 0.983
60694.881573 19.621 0.274
60694.886819 21.616 1.722
60694.916291 21.315 1.486
60694.919603 -20.277 0.574
60695.885992 20.436 0.655
60695.888761 20.243 0.468
60695.894198 19.943 0.335
60695.905072 20.582 0.918
60698.872464 20.744 0.64
60698.885526 21.759 1.623
60698.888783 21.157 1.086
60698.906318 21.854 1.891
60699.870074 22.654 3.211
60699.873241 22.68 3.5
60699.878704 20.696 0.652
60699.888875 21.151 0.808
60703.870688 23.464 8.625
60703.87384 21.261 1.1
60703.879758 19.663 0.258
60703.948214 20.102 0.861
60706.834266 20.681 0.549
60706.839433 21.433 1.224
60706.842594 -23.947 11.5
60706.852812 20.303 0.489
60707.820915 21.42 1.05
60707.82456 21.907 1.923
60707.834408 -22.266 2.379
60707.839826 0.0 21.216
60710.869884 22.758 5.286
60710.873099 21.618 1.886
60710.878269 20.784 0.769
60710.904557 22.768 5.733
60711.867285 19.297 5.511
60711.971193 21.193 1.083
