ATLAS2020hdc -99999 -99999 -99999
filter ATgr
60699.456795 20.864 0.667
60699.475005 -20.285 0.413
60703.631813 21.098 0.763
60709.493356 18.897 0.16
60710.461218 20.845 0.719
filter ATri
60684.537051 -20.736 0.583
60687.440707 -18.596 0.299
60687.442993 -18.493 0.235
60687.674666 -20.118 0.742
60692.614307 19.827 0.507
60692.621491 -20.679 0.937
60692.646795 20.048 0.587
60693.458634 20.094 0.567
60694.466759 -19.956 0.582
60694.469986 -20.488 0.682
60695.417801 20.555 0.716
60696.536757 19.972 0.53
60696.549258 -19.967 0.35
60697.357666 19.741 0.325
60697.362938 -20.685 0.744
60704.515658 -18.233 0.63
60708.369919 -20.978 0.848
60708.373247 20.474 0.594
60708.378403 -20.587 0.582
60708.388577 -20.782 0.598
60709.4418 20.833 0.688
60709.443729 -20.178 0.355
60710.399315 -20.825 0.692
60711.387938 -21.157 0.968
60711.391521 -20.677 0.707
60712.482715 -20.543 0.57
60712.490562 -21.092 0.826
