2021aaqe 0.09 359.177104165 -20.9032253946
filter ATgr
60694.033287 19.659 0.941
60694.041933 -20.06 0.5
60694.052534 20.44 0.634
60698.040495 20.231 0.876
60698.052033 -20.783 0.835
filter ATri
60685.036844 19.575 0.89
60685.040024 -19.083 0.338
60686.790215 19.32 0.522
60687.785973 19.176 0.713
60687.807 -19.582 0.67
60689.094119 -19.202 0.793
60690.03564 19.428 0.945
60690.03882 -19.426 0.664
60690.056825 -19.845 0.656
60690.784867 -19.101 0.764
60694.782212 -18.799 0.71
60694.792254 -19.95 0.674
60694.802323 -20.397 0.86
60695.781821 18.459 0.542
60695.802665 -20.11 0.554
60698.781022 -18.488 0.593
60698.784188 -18.288 0.305
