2024nrb 0.0339 71.37008060065601 -16.374924747817182
filter ATgr
60698.156436 20.967 0.626
60701.138154 20.499 0.47
60702.127732 20.241 0.467
60703.141788 19.572 0.637
60705.134761 20.929 0.627
60705.150973 20.612 0.667
60706.123737 -20.347 0.801
60709.133739 20.427 0.468
60710.130935 20.049 0.299
60710.164962 20.304 0.415
filter ATri
60682.148423 20.767 0.72
60682.151615 20.339 0.463
60682.162791 -20.797 0.917
60682.16798 -20.958 0.929
60682.919419 20.51 0.709
60684.34909 19.787 0.292
60684.877152 20.189 0.747
60686.149935 20.101 0.77
60686.17223 19.551 0.517
60686.191791 20.227 0.996
60686.919046 -20.323 0.975
60686.922243 20.04 0.737
60686.928165 -20.205 0.874
60687.881018 20.27 0.993
60687.889687 19.273 0.44
60687.915576 -17.975 0.546
60688.899033 -19.09 0.641
60688.904451 19.529 0.834
60689.171757 -19.507 0.912
60690.167001 -19.461 0.611
60690.882404 20.089 0.627
60690.894882 19.385 0.422
60690.913463 19.844 0.588
60691.869291 19.945 0.372
60691.875809 19.822 0.35
60691.878978 20.636 0.907
60691.914054 -20.381 0.794
60693.129855 19.634 0.457
60693.133066 -19.408 0.41
60693.14081 20.281 0.589
60693.149941 -20.44 0.732
60693.150898 20.056 0.699
60694.328563 21.175 0.963
60694.341624 20.047 0.276
60694.373618 -20.818 0.885
60695.151232 -19.28 0.248
60695.173018 -19.709 0.442
60695.184398 19.785 0.546
60695.198137 -20.081 0.665
60696.840152 20.596 0.649
60696.849687 20.034 0.431
60698.870112 19.904 0.288
60698.874771 -21.149 0.916
60698.905381 19.927 0.304
60699.864156 -20.832 0.783
60699.903736 -20.018 0.319
60703.854977 -20.148 0.444
60703.863691 20.401 0.486
60706.823413 20.487 0.624
60706.827019 -20.294 0.462
60706.832463 20.511 0.667
60706.843499 -20.348 0.481
60707.833843 20.014 0.332
60710.854032 -20.58 0.875
