2024sol 0.05 12.27745 -31.082314
filter ATgr
60694.044718 20.915 0.806
60698.038218 20.157 0.663
60698.057521 19.875 0.269
60702.033326 19.86 0.993
60702.036485 19.842 0.725
60702.037837 20.493 0.821
60702.057137 20.319 0.624
60706.030926 19.757 0.558
filter ATri
60682.063879 19.806 0.649
60682.067614 20.332 0.863
60682.086043 19.83 0.725
60682.806308 19.163 0.425
60682.809081 -20.255 0.94
60682.825261 18.759 0.284
60683.817598 20.268 0.679
60685.073214 -20.381 0.824
60686.805337 20.323 0.915
60686.834939 20.021 0.652
60687.807912 -18.834 0.551
60687.817949 -19.13 0.397
60690.817336 20.01 0.692
60695.798577 20.071 0.405
60698.806608 -20.13 0.528
60709.063113 -20.361 0.758
60709.088102 20.435 0.921
60710.063953 -20.381 0.74
60710.780118 -20.201 0.911
60710.783294 19.652 0.578
