2021bkw 0.0182 215.306725926 20.7149971176
filter ATgr
60709.566019 20.074 0.315
60709.569235 -21.257 0.926
60710.542101 -21.07 0.863
60710.544366 20.574 0.394
60710.550589 -21.244 0.921
60710.553425 20.694 0.46
60710.567091 -21.161 0.769
filter ATri
60684.589269 -21.017 0.743
60684.592531 20.336 0.464
60690.580235 19.815 0.544
60691.614976 19.857 0.418
60691.622478 20.605 0.889
60691.638359 20.188 0.536
60692.5507 19.838 0.531
60692.571421 -20.364 0.629
60693.598967 20.432 0.726
60693.604154 -19.693 0.391
60693.609303 20.849 0.909
60694.588091 -20.206 0.64
60694.591759 20.149 0.591
60695.602236 -20.301 0.562
60695.618947 20.695 0.73
60696.586579 18.682 0.282
60697.514291 15.79 0.46
60697.518755 13.804 0.383
60697.529282 19.629 0.622
60699.595173 20.8 0.686
60699.616528 20.505 0.54
60700.5969 20.206 0.299
60704.593989 20.913 0.899
60708.570935 -20.292 0.374
60708.576481 20.748 0.682
60710.527025 20.44 0.514
60711.517438 20.333 0.523
60712.550155 20.096 0.382
60712.552007 19.826 0.243
60712.554784 20.319 0.407
60712.556678 20.295 0.373
60712.560874 19.463 0.19
60712.561787 20.005 0.282
60712.574064 20.215 0.325
