2020rye 0.04 104.914917 87.325561
filter ATgr
60695.343309 -19.515 0.416
60699.218818 18.233 0.308
60699.222521 -19.304 0.687
60699.296794 -20.849 0.791
60699.300462 20.733 0.747
60699.31885 19.942 0.386
60699.392732 -20.996 0.793
60699.402394 20.253 0.401
60699.4843 -20.201 0.497
60699.486145 20.067 0.487
60699.505259 20.614 0.776
60699.533656 20.564 0.869
60703.495141 -20.848 0.918
60703.54187 -21.03 0.975
filter ATri
60685.460829 -19.447 0.541
60685.49605 -19.632 0.477
60687.509513 -19.158 0.512
60687.656272 -19.098 0.884
60687.672775 -19.467 0.677
60691.396616 -19.962 0.739
60691.609267 19.77 0.528
60697.52788 -20.377 0.592
60697.553596 20.154 0.869
60697.568772 20.48 0.769
60709.300575 -20.08 0.513
60709.466782 -20.39 0.8
60709.493959 -20.171 0.575
60709.501966 20.502 0.833
60710.580985 -20.305 0.805
60710.585265 -20.629 0.971
60711.295514 20.17 0.706
60711.337322 -20.347 0.864
60711.483466 -17.128 0.506
