2024agld 0.02 18.463525 -31.791669
filter ATgr
60678.787602 17.435 0.057
60678.790761 17.375 0.052
60678.797567 17.387 0.041
60678.809974 17.396 0.037
60694.056663 15.12 0.01
60694.05986 15.14 0.009
60694.065359 15.365 0.01
60694.083125 15.305 0.009
60697.113804 15.472 0.012
60697.117618 15.489 0.012
60697.134792 15.534 0.012
60697.14043 15.521 0.013
60698.063875 15.527 0.01
60698.067069 15.562 0.01
60698.087391 15.558 0.01
60698.092867 15.554 0.011
60702.039188 15.847 0.014
60702.043341 15.894 0.015
60702.049708 15.861 0.014
60702.060816 15.867 0.014
60706.035442 16.196 0.018
60706.038638 15.989 0.018
60706.044139 16.187 0.017
60706.055441 16.201 0.017
filter ATri
60678.035994 18.027 0.229
60678.039194 17.655 0.137
60678.045695 17.754 0.088
60678.056818 17.763 0.083
60679.792648 17.28 0.153
60679.798123 17.155 0.067
60679.810296 17.106 0.048
60681.089943 16.655 0.032
60681.093725 16.609 0.031
60681.100681 16.621 0.025
60681.110843 16.615 0.03
60682.064331 15.998 0.024
60682.068065 15.998 0.024
60682.074933 16.067 0.026
60682.086494 16.054 0.023
60682.818226 16.187 0.024
60682.821479 16.145 0.022
60682.829859 16.184 0.02
60682.841302 16.106 0.024
60682.842203 16.224 0.02
60683.800231 16.029 0.018
60683.80297 16.0 0.017
60683.809363 15.994 0.018
60683.819906 15.971 0.017
60685.069012 15.81 0.018
60685.072296 15.789 0.019
60685.078653 15.768 0.015
60685.091262 15.78 0.019
60686.071606 15.735 0.018
60686.07481 15.743 0.019
60686.079921 15.77 0.016
60686.091009 15.755 0.019
60686.816015 15.669 0.015
60686.819313 15.674 0.015
60686.826222 15.721 0.014
60686.83678 15.695 0.015
60687.80563 15.623 0.021
60687.809279 15.631 0.021
60687.814724 15.675 0.021
60687.825332 15.605 0.032
60689.085296 15.548 0.025
60689.088491 15.51 0.021
60689.09363 15.432 0.024
60689.103865 15.399 0.025
60690.066023 15.44 0.019
60690.069225 15.541 0.019
60690.074437 15.47 0.019
60690.095625 15.491 0.017
60690.804475 15.642 0.014
60690.807672 15.592 0.013
60690.813202 15.639 0.015
60690.823298 15.612 0.016
60691.812725 15.614 0.011
60691.815944 15.631 0.012
60691.837911 15.626 0.013
60691.855922 15.634 0.015
60693.079118 15.594 0.013
60693.082046 15.547 0.013
60693.103721 15.481 0.014
60693.109867 15.574 0.013
60694.796804 15.695 0.013
60694.799976 15.651 0.015
60694.8056 15.661 0.013
60694.815795 15.666 0.015
60695.795834 15.687 0.013
60695.799028 15.683 0.013
60695.804953 15.665 0.012
60695.816781 15.671 0.013
60698.795077 15.897 0.016
60698.798261 15.888 0.016
60698.80434 15.953 0.014
60698.814405 15.916 0.016
