2020acqx 0.02 40.7257921362 -17.0029851075
filter ATgr
60694.071236 -19.624 0.35
60694.080794 20.101 0.842
60698.074142 20.72 0.656
60698.103587 20.332 0.46
60701.056943 20.749 0.578
60702.072746 20.86 0.616
60702.094751 -20.544 0.454
filter ATri
60684.288227 19.948 0.541
60684.804086 19.84 0.685
60686.12656 -19.876 0.785
60687.873924 20.156 0.912
60689.130332 19.096 0.383
60690.123936 -19.44 0.438
60690.135402 -20.328 0.98
60690.883814 20.065 0.907
60691.843912 20.581 0.765
60693.097637 20.68 0.953
60693.120167 20.18 0.625
60694.852511 -20.739 0.863
60694.855727 20.429 0.646
60694.859909 -20.713 0.891
60694.862228 -20.483 0.788
60694.873242 -20.56 0.667
60698.849935 -20.524 0.579
60698.851288 -20.458 0.607
60698.854961 -20.403 0.7
60698.862279 20.593 0.845
60699.826503 -20.629 0.743
60699.831955 20.681 0.812
60703.792798 -20.511 0.588
60703.795961 -20.374 0.514
60703.817908 20.576 0.565
60706.789012 20.445 0.6
60706.794454 -20.852 0.795
60706.805461 21.079 0.973
60707.80943 -20.471 0.585
60709.048676 20.748 0.963
60710.055936 19.726 0.517
60710.076721 19.799 0.688
60710.103323 -20.488 0.815
60710.82552 -20.028 0.756
60710.831074 19.79 0.579
60710.831528 19.797 0.552
60710.861945 20.118 0.89
60712.257696 -19.999 0.599
