2020afy 0.0733 205.682266411 0.766507690693
filter ATgr
60700.562058 21.249 0.91
60700.56436 20.769 0.542
60700.57319 21.059 0.63
60700.578311 20.934 0.68
60703.34452 -21.032 0.887
60707.314409 20.919 0.8
60707.320321 20.238 0.362
60708.603931 21.038 0.71
60708.606194 20.154 0.284
60708.609366 -21.149 0.67
60708.615757 -21.247 0.841
60711.353888 20.826 0.577
60711.364045 20.532 0.531
60711.37045 -20.863 0.702
filter ATri
60684.600988 -20.865 0.719
60689.102558 -20.074 0.617
60689.104364 19.515 0.393
60690.570397 -20.124 0.595
60690.573237 -20.126 0.612
60693.064579 -18.996 0.353
60696.667818 -19.636 0.412
60701.079545 -21.031 0.862
60705.066586 -20.183 0.327
60705.069746 -20.808 0.723
60705.075198 -20.564 0.477
60705.085614 21.053 0.92
60709.101442 20.833 0.648
