2020adkj 0.029544 80.142542 6.555939
filter ATgr
60699.111458 20.477 0.392
60704.37523 19.95 0.714
60707.106598 -20.926 0.54
60707.119766 20.625 0.432
60708.325736 20.14 0.444
60708.335859 20.259 0.53
filter ATri
60684.359337 -19.432 0.848
60684.397128 19.656 0.436
60684.939864 20.003 0.711
60684.943689 -19.885 0.596
60684.948855 -19.896 0.703
60688.924515 -19.731 0.932
60692.391952 -20.788 0.893
60692.401105 -20.946 0.767
60694.460679 -20.449 0.629
60695.155299 20.448 0.536
60695.16525 20.174 0.603
60695.177116 -20.156 0.484
60696.801108 -20.544 0.57
60696.804269 -20.524 0.525
60698.366967 20.706 0.689
60698.370186 20.899 0.615
60698.391481 20.814 0.623
60700.853875 -21.164 0.9
60700.872462 -20.783 0.785
60704.877034 -20.729 0.908
60708.856908 -21.034 0.989
60708.885133 20.081 0.339
60708.920972 -20.132 0.449
60712.33155 -20.417 0.893
60712.365626 -20.207 0.701
60712.845943 -20.049 0.866
