2020adgs 0.12 122.65097 52.719172
filter ATgr
60699.464769 21.329 0.975
60699.46522 -20.801 0.637
60699.468404 -20.522 0.492
60703.61846 20.904 0.933
filter ATri
60685.4306 -17.353 0.556
60685.432442 0.0 0.0
60691.526274 19.155 0.4
60693.385299 20.063 0.409
60693.388509 20.462 0.675
60693.393594 -19.992 0.44
60695.581147 -19.863 0.293
60695.591847 -20.527 0.612
60695.600782 -20.095 0.368
60697.278691 -20.376 0.429
60697.284786 20.515 0.553
60709.411856 21.3 0.917
60709.415088 20.595 0.58
60709.454015 20.842 0.583
60711.280382 20.781 0.864
60711.285625 20.823 0.85
