2020dcv 0.053976 138.768490344 -0.719699259106
filter ATgr
60703.300381 20.371 0.478
60704.475639 -21.229 0.652
60707.178218 21.138 0.903
60707.182729 -20.222 0.392
60707.188646 20.977 0.964
60711.253691 18.765 0.092
filter ATri
60684.468597 20.555 0.606
60684.865986 -19.861 0.68
60684.86926 19.773 0.716
60684.888847 -19.856 0.518
60688.965355 -18.591 0.328
60688.988559 19.208 0.565
60694.506521 -20.209 0.476
60694.51926 20.792 0.766
60695.268656 20.008 0.664
60696.531228 19.889 0.505
60698.493613 20.688 0.598
60698.504055 -21.212 0.835
60705.017004 21.056 0.884
60705.026572 20.887 0.739
60708.967032 20.985 0.811
60713.145897 20.775 0.488
