2021agez 0.049 168.4056546 57.0589734
filter ATgr
60699.529876 -20.461 0.383
filter ATri
60687.567262 -19.957 0.806
60687.569541 -20.264 0.975
60687.592369 -20.177 0.739
60687.601505 -20.376 0.993
60691.506212 20.582 0.909
60691.508039 -20.098 0.596
60693.494878 -19.557 0.265
60693.500819 -19.993 0.508
60693.50412 -19.652 0.262
60695.487958 20.592 0.687
60695.49901 -20.225 0.466
60695.534595 -20.189 0.471
60695.542485 -20.387 0.675
60697.377425 -20.949 0.975
60697.383849 -19.216 0.55
60697.391807 -21.027 0.831
60697.392259 -19.367 0.511
60710.377509 20.686 0.779
60710.383097 -20.806 0.794
60711.388429 19.741 0.358
60711.398691 -20.412 0.559
60711.404623 -20.914 0.99
