ATLAS2021aele -99999 -99999 -99999
filter ATgr
60694.103046 -21.285 0.529
60698.096587 -21.448 0.984
60698.114555 21.456 0.885
60702.098436 -21.147 0.698
60702.106341 -21.593 0.879
60705.06724 20.86 0.758
60706.098781 -20.751 0.49
filter ATri
60685.117545 -20.288 0.617
60686.100322 19.913 0.717
60686.1077 -20.21 0.921
60686.886558 -20.296 0.736
60687.846294 -19.966 0.698
60687.849119 -19.997 0.76
60687.858381 -19.263 0.377
60687.868456 18.998 0.297
60689.124258 -20.002 0.887
60689.135863 18.805 0.371
60690.102636 -20.164 0.881
60690.853714 20.502 0.91
60691.833746 -20.115 0.527
60693.09254 20.909 0.892
60693.095762 -19.965 0.527
60693.112211 -20.695 0.86
60694.839629 -21.05 0.857
60695.834674 -20.572 0.522
60695.844851 -20.704 0.688
60698.836975 -21.213 0.944
60699.811931 20.29 0.427
60699.821966 20.776 0.627
60699.836491 -19.629 0.221
60706.784392 -20.354 0.597
60706.7876 -20.221 0.588
60709.072779 -20.953 0.812
60709.077938 -20.674 0.564
60710.07065 -20.495 0.72
60710.075799 -20.635 0.618
60710.81353 -20.76 0.769
60710.823679 -19.65 0.308
60711.810417 -20.519 0.757
60711.819177 -19.658 0.332
