2020ewb 0.086 247.000917 19.522069
filter ATgr
60709.613991 21.055 0.811
60709.616813 20.779 0.649
60709.632224 18.678 0.097
60710.602984 20.235 0.404
60710.606189 21.265 0.957
filter ATri
60690.645001 20.357 0.899
60691.655572 -19.766 0.399
60692.659688 -20.239 0.875
60694.658864 -20.372 0.641
60694.67464 19.538 0.775
60696.64083 -20.49 0.588
60696.656228 20.845 0.933
60697.595055 -20.705 0.913
60697.60336 -18.781 0.592
60697.617052 -19.787 0.327
60704.648262 19.532 0.753
60704.658478 -19.051 0.987
60704.672079 -18.346 0.455
60708.623342 18.161 0.097
60710.589512 -20.801 0.833
60710.602742 -20.04 0.387
60711.602534 21.005 0.763
60711.606225 21.262 0.86
60711.610637 -21.219 0.978
60712.612245 21.28 0.905
