2020acsn 0.06 345.989708 30.724031
filter ATgr
60694.216144 -20.071 0.538
60694.220296 -20.97 0.853
60694.224864 -19.806 0.378
60694.238226 18.946 0.413
60697.251738 20.765 0.882
filter ATri
60684.275347 -20.238 0.916
60686.212692 20.314 0.937
60686.222344 19.594 0.96
60686.232442 19.453 0.807
60689.228122 19.738 0.722
60690.231828 -20.55 0.989
60692.227528 20.502 0.557
60692.234955 -20.315 0.793
60693.227336 -20.941 0.805
60693.235252 20.13 0.443
60695.225215 20.547 0.775
60695.231753 20.585 0.844
60696.22933 20.686 0.773
60696.243678 20.673 0.911
60696.248819 19.941 0.381
60699.228461 20.214 0.607
60699.234513 20.506 0.898
