2021adsh 0.078 133.367167 30.27755
filter ATgr
60702.655735 16.566 0.529
60709.384199 -20.643 0.486
filter ATri
60684.395343 20.512 0.714
60686.395715 19.57 0.546
60686.398884 -19.924 0.618
60686.404329 20.197 0.942
60692.507246 20.438 0.754
60693.519343 20.704 0.855
60694.498751 20.699 0.806
60694.538834 -20.952 0.765
60695.503051 21.134 0.961
60696.489764 20.928 0.694
60697.599398 20.27 0.772
60697.620984 20.713 0.961
60699.498724 -20.741 0.602
60700.494572 21.096 0.847
60700.498262 -20.71 0.84
60703.588419 20.177 0.431
60704.494133 18.887 0.638
60704.522666 18.199 0.522
60704.549944 20.886 0.766
60708.474126 20.219 0.365
60710.378675 20.738 0.647
60710.383786 -20.353 0.55
60711.296631 -20.134 0.432
60711.306735 -20.442 0.758
60712.339115 -20.029 0.504
