2024ssi 0.05 9.9173631179 26.1970467063
filter ATgr
60694.253384 20.826 0.694
60694.256588 19.952 0.35
60694.274062 20.574 0.686
60697.254498 21.101 0.888
60697.259966 20.609 0.624
60697.270509 20.183 0.417
filter ATri
60682.267188 -20.348 0.783
60691.31552 -19.728 0.5
60691.326604 -20.365 0.765
60692.272795 16.142 0.324
60692.30163 -15.598 0.72
60692.304866 -19.26 0.849
60692.324089 -20.282 0.621
60693.336987 -19.569 0.349
60693.340197 -20.173 0.994
60695.262109 20.87 0.839
60695.264908 20.747 0.732
60695.28056 -19.848 0.287
60699.23729 -20.422 0.573
60699.240494 20.031 0.396
60703.311157 -20.464 0.742
