2024ere 0.072 230.92152179999997 27.3953167
filter ATgr
60709.600345 -21.168 0.822
60710.569435 -20.968 0.945
60710.578812 -21.127 0.978
filter ATri
60690.635625 20.267 0.817
60690.65652 -19.8 0.483
60690.667222 -20.5 0.788
60691.629092 -20.406 0.605
60691.6462 -20.293 0.626
60692.599974 20.704 0.909
60692.61633 20.646 0.775
60693.615404 20.144 0.567
60695.605478 19.961 0.369
60695.609203 -20.268 0.512
60696.556294 20.379 0.753
60700.590833 20.986 0.652
60700.59367 20.672 0.577
60704.616268 -20.067 0.496
60704.618119 20.012 0.449
60704.645483 20.143 0.741
60708.585802 -21.315 0.959
60708.590927 -19.922 0.256
60711.552291 20.971 0.73
60711.557185 -21.084 0.971
