ATLAS2020obr -99999 -99999 -99999
filter ATgr
60694.046082 -19.803 0.349
60694.053459 21.137 0.975
60694.063067 -19.721 0.301
60702.032876 19.779 0.601
60706.029121 -19.512 0.753
60706.032288 19.415 0.541
filter ATri
60685.04693 -20.192 0.938
60685.071394 -19.956 0.813
60686.796585 -20.289 0.939
60687.804244 20.086 0.601
60689.098802 -19.418 0.665
60690.045261 -19.772 0.608
60690.055462 -19.845 0.556
60690.800264 -20.171 0.688
60691.792254 20.648 0.904
60694.792715 -19.998 0.635
60694.817157 -20.447 0.798
60695.788589 -20.246 0.926
60698.790089 19.552 0.435
60698.795529 20.314 0.832
60709.028004 -19.094 0.494
60710.047569 20.122 0.747
60710.775146 -19.35 0.967
60710.778315 -19.442 0.774
60710.789264 19.396 0.604
60711.77809 19.967 0.966
