2024xjv 0.070186 51.3204994841 -5.96218655081
filter ATgr
60695.099721 21.045 0.684
60695.104287 -21.343 0.905
60695.125872 19.729 0.266
60696.324086 21.361 0.893
60696.334095 -21.064 0.771
60699.056421 -21.508 0.762
60700.30306 -17.236 0.817
60700.311721 -19.205 0.259
60703.037737 20.448 0.589
60707.046586 20.891 0.933
60707.056599 -20.961 0.709
60707.061165 -21.084 0.983
60707.082929 -20.553 0.605
60708.283567 20.612 0.984
filter ATri
60682.300958 19.969 0.364
60684.311645 19.501 0.315
60684.314838 19.911 0.604
60684.330711 20.032 0.604
60684.8104 -19.902 0.78
60684.830357 19.801 0.659
60687.095335 19.795 0.703
60688.85245 -19.695 0.56
60690.335808 20.108 0.642
60690.36177 19.668 0.393
60691.139929 -19.523 0.353
60692.226288 20.319 0.579
60694.421132 19.871 0.54
60696.890942 20.229 0.677
60698.282323 21.127 0.682
60700.81218 20.998 0.72
60700.828459 -20.71 0.547
60704.803426 -19.734 0.369
60704.807035 -20.442 0.674
60711.02811 19.752 0.669
60711.057599 19.463 0.351
60711.081225 19.019 0.272
