2023xsp 0.06 48.648542 -61.913431
filter ATgr
60696.081361 -21.439 0.872
60696.087272 20.919 0.634
60700.082089 -20.724 0.519
60700.103387 20.111 0.321
60704.079363 -21.241 0.731
60704.082661 -21.07 0.766
60704.088134 -20.519 0.573
60708.048063 -21.156 0.973
60708.066732 -20.546 0.417
filter ATri
60684.094469 -19.879 0.637
60684.108267 20.603 0.714
60684.110101 -20.195 0.801
60684.128067 20.372 0.635
60685.829824 20.577 0.837
60685.849098 -20.381 0.788
60688.132415 19.532 0.503
60692.165311 20.358 0.796
60693.826979 -20.808 0.722
60693.830173 20.784 0.613
60693.845626 -20.924 0.857
60697.802413 20.674 0.622
60697.819988 20.997 0.787
60697.825876 20.926 0.887
60701.819128 20.014 0.432
60705.821065 20.943 0.705
60705.82426 20.365 0.419
60705.830174 20.605 0.55
60709.778376 20.241 0.904
60709.781667 20.322 0.663
60709.789094 19.979 0.384
60709.795043 20.837 0.88
60709.799209 20.489 0.677
