2020afo 0.086 36.8797321799 -1.11158338975
filter ATgr
60695.061618 21.039 0.822
60695.072715 -21.049 0.878
60700.298957 -19.221 0.829
60704.283875 -20.494 0.79
60704.287096 19.754 0.468
60704.30268 18.929 0.944
60707.028877 -19.777 0.531
60707.05889 -21.262 0.984
60708.230175 20.259 0.634
60708.231539 -19.911 0.401
60708.234731 20.349 0.606
60708.23986 -20.224 0.528
filter ATri
60684.791408 18.865 0.388
60684.794579 -19.899 0.971
60687.130915 -19.089 0.496
60688.809254 20.139 0.872
60688.812415 -19.975 0.762
60688.818781 -19.61 0.531
60688.830182 -19.289 0.399
60690.31972 20.024 0.512
60691.103938 20.04 0.831
60698.276831 20.805 0.507
60698.288737 20.736 0.524
60700.78634 20.249 0.531
60700.792662 19.967 0.348
60700.803566 -20.639 0.605
60704.778977 20.055 0.975
60704.792082 -20.281 0.683
60704.797532 20.199 0.701
60712.245807 -19.447 0.407
60712.252189 -19.807 0.473
