2020hsi 0.07 121.6065857 50.4067996
filter ATgr
60699.46522 20.977 0.734
60699.496923 21.122 0.841
60703.597302 -21.002 0.942
filter ATri
60685.377324 18.467 0.563
60685.382017 0.0 0.0
60685.394082 -20.158 0.799
60691.444144 -20.327 0.829
60691.484927 -20.272 0.763
60693.388509 -20.755 0.682
60693.393594 20.902 0.883
60695.599845 -20.058 0.423
60697.273378 -20.664 0.741
60697.284334 -20.899 0.726
60697.290773 20.309 0.472
60697.30516 -20.584 0.617
60697.310693 20.313 0.455
60709.415088 20.639 0.511
60709.454015 -20.812 0.675
60710.579946 -20.511 0.726
60711.245856 -19.98 0.399
60711.261285 20.597 0.89
60711.547831 -20.836 0.897
