2024ddb 0.025 47.7776613341 10.8438127522
filter ATgr
60694.300131 -20.893 0.788
60696.336915 -21.287 0.963
60699.031971 20.286 0.859
60699.035128 -20.348 0.801
60699.040555 20.372 0.518
60699.051419 20.532 0.788
60703.030402 19.519 0.558
60703.039543 20.499 0.729
60704.308785 15.578 0.343
60707.044755 -20.588 0.622
60708.275313 19.812 0.434
60708.27624 -20.094 0.42
60708.281724 -20.78 0.797
60708.291827 20.404 0.596
filter ATri
60682.285265 -20.31 0.7
60682.302796 20.888 0.902
60682.303253 20.603 0.758
60687.08944 19.817 0.9
60688.859243 -19.617 0.761
60690.317349 -20.269 0.658
60690.324549 20.143 0.679
60690.342013 20.207 0.864
60690.349883 20.187 0.63
60692.360394 -20.552 0.855
60692.855547 -20.481 0.849
60698.319328 -20.626 0.55
60698.336098 -20.944 0.796
60698.353461 -20.877 0.69
60699.297827 20.277 0.402
60700.815797 20.808 0.804
60704.791177 19.744 0.423
60704.794801 20.071 0.601
60704.800265 -20.251 0.592
60709.289142 20.162 0.476
