2024yq 0.04 211.964375 -10.061681
filter ATgr
60703.373383 20.146 0.44
60708.632738 20.872 0.667
60708.634581 20.422 0.469
60708.672385 19.9 0.764
60711.292857 20.521 0.626
60711.317552 -20.23 0.414
60711.345691 -20.785 0.591
60711.386539 19.935 0.48
filter ATri
60684.625727 19.501 0.314
60684.655041 -16.002 0.635
60689.087894 -20.001 0.752
60689.091076 19.884 0.61
60690.578309 20.06 0.622
60693.077336 -20.272 0.851
60694.587689 -20.11 0.558
60694.605042 20.204 0.61
60695.307825 19.358 0.605
60698.634839 -16.571 0.847
60698.643684 -17.714 0.833
60700.606815 -20.696 0.53
60705.07973 -19.877 0.347
60705.089258 20.049 0.333
60705.109544 -20.892 0.795
60709.052508 -20.642 0.579
60709.055662 20.122 0.404
