ATLAS2020ycg -99999 -99999 -99999
filter ATgr
60697.043006 21.503 0.966
60701.122474 20.773 0.561
60702.147617 -20.988 0.624
60705.105391 21.243 0.985
60709.119891 20.543 0.438
60709.130543 21.173 0.831
filter ATri
60685.159117 20.322 0.622
60689.155586 19.172 0.584
60690.155275 19.621 0.571
60690.172671 19.517 0.475
60690.893922 19.414 0.492
60690.911908 19.837 0.69
60691.905681 20.248 0.618
60693.141712 20.224 0.592
60694.132354 -20.346 0.495
60694.175566 20.294 0.421
60694.882925 20.32 0.524
60694.921434 -20.978 0.979
60695.878868 20.743 0.773
60695.881687 -20.3 0.534
60698.868735 20.218 0.406
60698.871563 21.021 0.758
60699.89436 20.402 0.406
60703.859992 21.443 0.984
60703.862786 -20.753 0.685
60703.879304 19.954 0.333
60706.844405 -20.561 0.589
60706.850555 -20.426 0.451
60706.853714 20.924 0.837
60706.864153 20.898 0.635
60707.826363 20.471 0.531
60707.84576 -20.545 0.5
60710.090565 20.127 0.63
60710.118981 -19.363 0.362
60710.84428 20.679 0.867
60711.847488 -20.067 0.405
60711.852948 -20.691 0.958
