2020mvp 0.036091 218.943917 24.726231
filter ATgr
60709.555831 20.731 0.767
60710.545271 -21.121 0.838
filter ATri
60684.618807 20.856 0.6
60684.626397 -20.374 0.433
60690.583413 20.12 0.678
60690.613468 -20.386 0.723
60691.597429 20.652 0.871
60691.602629 -19.557 0.44
60691.614038 -20.418 0.9
60693.580539 19.956 0.648
60693.583331 -20.242 0.652
60693.588549 19.933 0.522
60694.614222 20.263 0.615
60697.545105 -19.951 0.383
60699.595629 -20.389 0.497
60699.598861 20.902 0.686
60699.603989 20.41 0.426
60699.61457 20.219 0.411
60700.59783 20.853 0.672
60700.600599 20.368 0.389
60704.587261 -20.405 0.714
60708.574639 20.428 0.539
60708.587647 -20.155 0.325
60711.519329 -15.165 0.05
60711.520474 20.234 0.532
60711.535684 20.915 0.854
60711.647411 20.281 0.437
60712.555698 20.835 0.787
60712.557591 20.82 0.672
60712.566425 20.495 0.5
