2020sbe 0.048 94.817 52.337889
filter ATgr
60699.379427 20.9 0.827
60699.388603 -20.82 0.714
60703.502163 -20.482 0.444
filter ATri
60685.411378 0.0 0.0
60685.455269 20.329 0.789
60693.341051 -20.634 0.647
60695.569066 20.382 0.689
60697.465115 -20.443 0.441
60697.472147 -20.584 0.61
60697.47908 -20.234 0.446
60709.377744 -21.324 0.96
60709.380045 20.855 0.536
60709.392965 20.87 0.62
60710.479233 -20.932 0.901
60710.502337 -20.258 0.556
60711.42702 -20.6 0.651
60711.432054 -20.844 0.958
60711.43864 -20.913 0.806
