2024ejm 0.058 164.506792 40.1205
filter ATgr
60699.431362 20.917 0.677
60699.453948 20.451 0.465
60699.455875 21.132 0.738
60703.613291 20.101 0.387
60709.458858 -21.199 0.863
60709.469259 -20.384 0.398
60710.456197 -20.621 0.514
60710.484488 21.075 0.867
filter ATri
60683.526013 20.04 0.338
60683.52921 -20.093 0.357
60683.54312 20.999 0.8
60684.501248 20.703 0.755
60687.439325 19.414 0.553
60687.44209 -18.79 0.306
60687.448589 19.628 0.627
60687.674214 19.431 0.392
60693.493508 -20.553 0.667
60693.495336 20.646 0.887
60693.502288 19.174 0.23
60693.50747 -20.081 0.521
60694.524436 -20.972 0.846
60695.40668 -19.44 0.197
60695.408491 20.061 0.422
60695.528409 20.518 0.618
60695.549665 -20.725 0.667
60696.534918 20.179 0.604
60696.539544 19.772 0.394
60696.549258 21.008 0.989
60697.357666 20.761 0.634
60697.370794 20.479 0.586
60699.67468 19.341 0.395
60711.391521 20.031 0.335
