ATLAS2020rmg -99999 -99999 -99999
filter ATgr
60695.107519 20.62 0.8
60696.247846 -21.171 0.954
60696.253323 -20.425 0.485
60698.053411 -21.141 0.945
filter ATri
60684.266837 20.657 0.91
60685.132443 -20.077 0.973
60686.080833 -19.657 0.55
60686.828056 20.549 0.986
60686.883285 -19.444 0.569
60690.045261 19.956 0.91
60690.061007 19.926 0.911
60690.797091 -19.992 0.557
60690.800264 19.977 0.724
60691.783216 -19.223 0.452
60693.043528 -20.313 0.976
60693.053701 -20.652 0.888
60694.266123 19.935 0.382
60694.289293 19.595 0.317
60709.028455 19.49 0.688
60709.048194 -20.368 0.811
60710.027842 -19.313 0.727
60710.775146 19.033 0.517
60712.217048 -18.754 0.399
